<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210507,112500,4232.9700000,4232.9700000,4231.2700000,4231.3300000,55
20210507,112600,4231.3500000,4232.2000000,4231.0000000,4232.0400000,59
20210507,112700,4232.0100000,4232.9200000,4232.0100000,4232.7500000,55
20210507,112800,4232.7900000,4233.3600000,4232.7700000,4233.3000000,56
20210507,112900,4233.2800000,4233.9000000,4232.8400000,4233.6800000,56
20210507,113000,4233.9000000,4234.8600000,4233.5900000,4234.5700000,56
20210507,113100,4234.5800000,4234.5800000,4234.1100000,4234.2600000,56
20210507,113200,4234.3000000,4235.4600000,4233.9900000,4235.4200000,55
20210507,113300,4235.4700000,4236.0400000,4235.4400000,4235.9900000,56
20210507,113400,4235.9400000,4236.0500000,4235.2500000,4235.6700000,57
20210507,113500,4235.6400000,4236.1200000,4235.4300000,4236.1200000,55
20210507,113600,4236.1600000,4236.5300000,4234.7000000,4234.7500000,56
20210507,113700,4234.7800000,4234.9900000,4233.6700000,4233.9700000,58
20210507,113800,4234.0700000,4234.7700000,4234.0500000,4234.6400000,55
20210507,113900,4234.6200000,4235.1400000,4234.6000000,4234.6800000,50
20210507,114000,4234.6100000,4235.2400000,4234.0700000,4235.1800000,54
20210507,114100,4235.1700000,4235.2200000,4234.9300000,4235.0500000,53
20210507,114200,4235.0700000,4236.0800000,4234.9500000,4236.0800000,56
20210507,114300,4236.0600000,4236.2100000,4235.7400000,4236.1500000,54
20210507,114400,4236.2300000,4238.0300000,4236.0400000,4237.9600000,54
20210507,114500,4237.9700000,4238.0400000,4235.3800000,4235.3800000,54
20210507,114600,4235.3700000,4235.6600000,4235.0800000,4235.5300000,57
20210507,114700,4235.5500000,4235.5500000,4233.7200000,4233.7200000,47
20210507,114800,4233.7600000,4234.3600000,4233.5300000,4233.8700000,57
20210507,114900,4233.9200000,4234.1100000,4233.5000000,4233.5800000,55
20210507,115000,4233.6200000,4234.7200000,4233.6200000,4234.6600000,55
20210507,115100,4234.6500000,4234.6500000,4233.5100000,4234.3700000,55
20210507,115200,4234.3500000,4234.5800000,4234.2100000,4234.2100000,53
20210507,115300,4234.1300000,4234.3100000,4233.9800000,4234.1500000,56
20210507,115400,4234.1700000,4234.5400000,4234.0100000,4234.4000000,51
20210507,115500,4234.4100000,4234.7700000,4234.2700000,4234.4100000,53
20210507,115600,4234.3900000,4234.8200000,4234.3800000,4234.7200000,50
20210507,115700,4234.7300000,4235.0000000,4234.5400000,4234.7400000,53
20210507,115800,4234.7900000,4235.7200000,4234.5800000,4235.7000000,51
20210507,115900,4235.7100000,4235.8900000,4235.5900000,4235.7400000,55
20210507,120000,4235.7600000,4235.9400000,4234.2500000,4234.7900000,57
20210507,120100,4234.8400000,4235.0800000,4234.3300000,4234.9300000,56
20210507,120200,4234.8800000,4234.8800000,4234.2000000,4234.5600000,52
20210507,120300,4234.6000000,4234.8800000,4233.8500000,4234.3500000,56
20210507,120400,4234.3100000,4234.7200000,4234.1700000,4234.4500000,53
20210507,120500,4234.4400000,4234.4400000,4232.0800000,4233.0600000,50
20210507,120600,4233.3200000,4233.9100000,4233.2600000,4233.7400000,55
20210507,120700,4233.8800000,4235.0700000,4233.8800000,4235.0100000,56
20210507,120800,4234.9900000,4235.3900000,4234.9500000,4234.9500000,49
20210507,120900,4234.9300000,4234.9500000,4234.6000000,4234.7800000,54
20210507,121000,4234.8400000,4234.9300000,4233.7900000,4233.9100000,53
20210507,121100,4233.9800000,4233.9800000,4233.3900000,4233.6700000,53
20210507,121200,4233.6100000,4233.6100000,4231.4400000,4231.5800000,53
20210507,121300,4231.5700000,4231.9400000,4231.3200000,4231.3800000,50
20210507,121400,4231.4300000,4231.7500000,4231.2600000,4231.3600000,56
20210507,121500,4231.3900000,4232.0400000,4231.3700000,4232.0300000,54
20210507,121600,4232.0800000,4232.6600000,4232.0800000,4232.5300000,39
20210507,121700,4232.8100000,4232.8100000,4232.7000000,4232.7100000,26
20210507,121800,4232.7700000,4232.7900000,4232.5500000,4232.5700000,53
20210507,121900,4232.6300000,4232.6900000,4232.2200000,4232.3200000,51
20210507,122000,4232.2900000,4232.3700000,4232.0600000,4232.0800000,53
20210507,122100,4232.0500000,4232.5900000,4232.0400000,4232.5900000,51
20210507,122200,4232.5400000,4232.7300000,4232.3500000,4232.6700000,46
20210507,122300,4232.6800000,4233.3100000,4232.4700000,4232.5700000,54
20210507,122400,4232.5100000,4232.6700000,4232.1200000,4232.1300000,51
20210507,122500,4232.0800000,4232.1500000,4231.2600000,4231.2600000,52
20210507,122600,4231.2700000,4232.0300000,4231.2700000,4231.9800000,56
20210507,122700,4231.9400000,4231.9400000,4230.8900000,4231.2600000,55
20210507,122800,4231.2800000,4231.2800000,4230.1500000,4230.2100000,55
20210507,122900,4230.2200000,4230.7400000,4230.1000000,4230.7000000,52
20210507,123000,4230.7100000,4230.7900000,4230.1900000,4230.3000000,53
20210507,123100,4230.2600000,4230.6700000,4230.1300000,4230.4300000,55
20210507,123200,4230.3900000,4230.3900000,4229.4300000,4229.4800000,54
20210507,123300,4229.4900000,4229.7100000,4229.2900000,4229.3400000,48
20210507,123400,4229.3500000,4230.0600000,4229.3200000,4229.8500000,55
20210507,123500,4229.8600000,4229.9100000,4228.7600000,4228.8100000,54
20210507,123600,4228.8200000,4228.9100000,4228.0900000,4228.6900000,54
20210507,123700,4228.7000000,4228.7700000,4228.1000000,4228.2000000,54
20210507,123800,4228.2100000,4228.3300000,4227.8900000,4227.8900000,49
20210507,123900,4227.8400000,4227.8400000,4227.1100000,4227.6000000,51
20210507,124000,4227.6400000,4227.8800000,4227.3500000,4227.3500000,51
20210507,124100,4227.3600000,4227.9200000,4227.0000000,4227.6400000,55
20210507,124200,4227.6200000,4227.6500000,4226.9300000,4227.2700000,52
20210507,124300,4227.3100000,4227.7400000,4227.0600000,4227.3700000,54
20210507,124400,4227.3600000,4228.5700000,4227.2900000,4228.5300000,52
20210507,124500,4228.5600000,4228.9300000,4228.3900000,4228.6800000,58
20210507,124600,4228.7200000,4229.0700000,4228.2700000,4229.0700000,53
20210507,124700,4229.0800000,4229.5200000,4228.8800000,4229.1000000,54
20210507,124800,4229.1400000,4229.5500000,4229.1400000,4229.5200000,55
20210507,124900,4229.5000000,4229.5000000,4228.9800000,4229.0500000,54
20210507,125000,4229.0400000,4229.0900000,4228.8000000,4229.0600000,49
20210507,125100,4229.2000000,4229.7200000,4229.2000000,4229.7100000,49
20210507,125200,4229.7200000,4229.7600000,4229.3700000,4229.3700000,50
20210507,125300,4229.3400000,4229.5100000,4228.9900000,4229.5100000,54
20210507,125400,4229.4800000,4229.4900000,4228.2700000,4228.9800000,51
20210507,125500,4229.0000000,4230.4600000,4228.9100000,4230.3800000,51
20210507,125600,4230.4000000,4231.1600000,4230.2200000,4231.1300000,54
20210507,125700,4231.1600000,4231.9200000,4231.1600000,4231.9000000,52
20210507,125800,4232.2400000,4232.2500000,4231.5700000,4231.5700000,46
20210507,125900,4231.6000000,4231.6000000,4230.7800000,4230.8800000,48
20210507,130000,4230.9000000,4231.2600000,4230.7600000,4230.7600000,49
20210507,130100,4230.7400000,4231.3800000,4230.5200000,4231.2700000,53
20210507,130200,4231.1400000,4231.2700000,4230.7800000,4231.2000000,55
20210507,130300,4231.2100000,4231.3600000,4231.0900000,4231.1800000,51
20210507,130400,4231.1500000,4231.3200000,4231.0500000,4231.2700000,49
20210507,130500,4231.2800000,4231.2800000,4230.1900000,4230.3100000,51
20210507,130600,4230.2900000,4230.4800000,4227.6200000,4227.6200000,51
20210507,130700,4227.6000000,4229.0500000,4227.2900000,4228.9900000,57
20210507,130800,4229.0100000,4229.0100000,4228.5200000,4228.8200000,51
20210507,130900,4228.7900000,4229.5200000,4228.7400000,4229.5200000,55
20210507,131000,4229.4800000,4230.0700000,4229.2800000,4229.3700000,54
20210507,131100,4229.2900000,4229.3400000,4228.8700000,4228.8900000,48
20210507,131200,4228.9100000,4229.3300000,4228.6000000,4229.3300000,52
20210507,131300,4229.3000000,4229.5200000,4228.2500000,4228.4100000,53
20210507,131400,4228.3700000,4228.6200000,4227.9100000,4227.9600000,48
20210507,131500,4227.9900000,4228.0000000,4226.2100000,4226.2100000,54
20210507,131600,4226.0500000,4227.1800000,4226.0300000,4226.9600000,55
20210507,131700,4226.9700000,4227.0800000,4226.2600000,4226.2800000,49
20210507,131800,4226.2100000,4227.4100000,4226.2100000,4227.3800000,55
20210507,131900,4227.3900000,4227.6100000,4226.5600000,4226.6000000,54
20210507,132000,4226.5900000,4226.6300000,4225.6900000,4226.2500000,56
20210507,132100,4226.2400000,4227.2400000,4226.2400000,4227.2100000,58
20210507,132200,4227.1300000,4227.1800000,4225.9700000,4225.9700000,53
20210507,132300,4225.7700000,4227.2800000,4225.6100000,4227.2400000,54
20210507,132400,4227.2500000,4227.4400000,4226.8200000,4227.4400000,50
20210507,132500,4227.4200000,4227.4200000,4226.3600000,4226.4300000,57
20210507,132600,4226.4500000,4226.9100000,4226.2100000,4226.3100000,52
20210507,132700,4226.1500000,4226.6200000,4225.6200000,4225.6700000,51
20210507,132800,4225.5600000,4225.5600000,4225.0800000,4225.2200000,53
20210507,132900,4225.2700000,4225.4100000,4224.6300000,4224.9000000,54
20210507,133000,4224.9100000,4226.4900000,4224.9100000,4226.4900000,51
20210507,133100,4226.5200000,4227.8400000,4226.5200000,4227.7700000,54
20210507,133200,4227.8700000,4228.5100000,4227.5600000,4228.3200000,53
20210507,133300,4228.3300000,4228.3300000,4228.0400000,4228.2300000,50
20210507,133400,4228.2700000,4229.0100000,4228.2700000,4228.9900000,55
20210507,133500,4229.0300000,4229.2700000,4228.6900000,4228.6900000,53
20210507,133600,4228.6800000,4228.8300000,4227.8400000,4228.8300000,54
20210507,133700,4229.0000000,4229.4700000,4228.9800000,4229.3500000,53
20210507,133800,4229.3400000,4229.5300000,4229.1200000,4229.5300000,54
20210507,133900,4229.4700000,4229.5100000,4228.6300000,4228.6500000,54
20210507,134000,4228.6100000,4228.6100000,4227.4400000,4227.5100000,53
20210507,134100,4227.5400000,4228.6500000,4227.5200000,4228.3200000,51
20210507,134200,4228.3300000,4228.8100000,4228.0800000,4228.7900000,54
20210507,134300,4228.7700000,4228.8000000,4227.6800000,4227.7900000,52
20210507,134400,4227.7700000,4228.5800000,4227.6400000,4228.5800000,52
20210507,134500,4228.5900000,4228.8700000,4228.1600000,4228.1900000,50
20210507,134600,4228.1800000,4229.0300000,4227.7200000,4228.9800000,51
20210507,134700,4229.0300000,4229.4000000,4228.9600000,4229.2600000,48
20210507,134800,4229.3000000,4230.0800000,4229.2900000,4229.9600000,52
20210507,134900,4229.8700000,4229.8800000,4229.0400000,4229.0400000,53
20210507,135000,4229.1600000,4229.2300000,4228.4600000,4228.5000000,51
20210507,135100,4228.4400000,4228.7300000,4228.3300000,4228.4000000,53
20210507,135200,4228.5300000,4229.2500000,4228.5300000,4229.1600000,49
20210507,135300,4229.1400000,4229.5900000,4229.1000000,4229.1000000,52
20210507,135400,4229.0700000,4229.0700000,4227.3500000,4227.3900000,51
20210507,135500,4227.4000000,4228.3400000,4227.4000000,4227.6200000,55
20210507,135600,4227.6000000,4227.9000000,4226.6500000,4226.6500000,49
20210507,135700,4226.6400000,4227.3200000,4226.6400000,4227.2700000,55
20210507,135800,4227.2500000,4227.6600000,4227.2300000,4227.6600000,49
20210507,135900,4227.7000000,4227.8200000,4227.3400000,4227.3400000,47
20210507,140000,4227.2200000,4227.2200000,4224.9200000,4225.0800000,55
20210507,140100,4225.1300000,4225.1700000,4222.6900000,4223.9800000,57
20210507,140200,4223.9200000,4225.6100000,4223.8500000,4225.3000000,58
20210507,140300,4225.2900000,4228.2800000,4225.2900000,4228.1200000,58
20210507,140400,4228.0400000,4228.0400000,4226.7200000,4226.7900000,56
20210507,140500,4226.8200000,4227.7300000,4226.8200000,4227.7300000,57
20210507,140600,4227.6500000,4228.2700000,4227.4900000,4227.9700000,53
20210507,140700,4227.8600000,4228.0700000,4227.5600000,4228.0700000,53
20210507,140800,4227.9700000,4229.3800000,4227.9700000,4229.3700000,53
20210507,140900,4229.2700000,4229.9000000,4229.0400000,4229.8800000,52
20210507,141000,4229.9100000,4230.2000000,4229.2900000,4229.2900000,53
20210507,141100,4229.2300000,4229.9900000,4229.2300000,4229.9900000,55
20210507,141200,4230.0500000,4230.5900000,4230.0500000,4230.4200000,50
20210507,141300,4230.4400000,4230.4400000,4229.4300000,4229.7200000,52
20210507,141400,4229.7000000,4229.8800000,4229.1100000,4229.1100000,57
20210507,141500,4228.9400000,4229.4300000,4228.6000000,4229.2700000,53
20210507,141600,4229.3000000,4229.6500000,4228.9800000,4229.0600000,48
20210507,141700,4229.1300000,4229.5900000,4229.1300000,4229.4500000,54
20210507,141800,4229.4400000,4230.6300000,4229.3200000,4230.5400000,54
20210507,141900,4230.5200000,4230.9500000,4230.3600000,4230.9100000,48
20210507,142000,4230.8600000,4231.2400000,4230.6900000,4231.0900000,52
20210507,142100,4231.1000000,4231.1000000,4230.2300000,4230.2700000,48
20210507,142200,4230.2500000,4230.7200000,4230.2500000,4230.2500000,51
20210507,142300,4230.1100000,4230.3000000,4229.9300000,4230.2300000,56
20210507,142400,4230.3800000,4231.9100000,4230.3800000,4231.9100000,53
20210507,142500,4231.9400000,4232.3300000,4231.8000000,4232.3300000,54
20210507,142600,4232.3600000,4232.6700000,4232.2200000,4232.5700000,53
20210507,142700,4232.6200000,4232.7400000,4232.4900000,4232.6700000,52
20210507,142800,4232.7100000,4232.7100000,4232.2400000,4232.2700000,49
20210507,142900,4232.2400000,4232.6300000,4231.5900000,4232.5500000,52
20210507,143000,4232.6200000,4232.8100000,4232.3000000,4232.3000000,49
20210507,143100,4232.2900000,4232.3000000,4232.0200000,4232.2800000,49
20210507,143200,4232.3100000,4232.6300000,4232.3100000,4232.5300000,48
20210507,143300,4232.5400000,4232.5400000,4231.8300000,4232.0600000,49
20210507,143400,4232.0900000,4232.1400000,4231.5100000,4231.5100000,53
20210507,143500,4231.4700000,4231.5100000,4230.0400000,4230.1900000,52
20210507,143600,4230.2500000,4230.4000000,4228.6800000,4229.9200000,53
20210507,143700,4229.9900000,4231.1500000,4229.9900000,4230.9400000,52
20210507,143800,4230.9300000,4230.9300000,4229.1800000,4229.2800000,54
20210507,143900,4229.2900000,4230.2900000,4229.2200000,4230.2000000,50
20210507,144000,4230.2900000,4230.2900000,4228.9900000,4229.1000000,54
20210507,144100,4228.9700000,4229.0200000,4228.4500000,4228.4500000,51
20210507,144200,4228.4300000,4228.4300000,4227.5500000,4228.4300000,54
20210507,144300,4228.4200000,4228.6800000,4226.4300000,4226.9300000,59
20210507,144400,4226.9100000,4227.9500000,4226.9000000,4227.9400000,50
20210507,144500,4227.9800000,4228.7500000,4227.9800000,4228.7100000,49
20210507,144600,4228.7000000,4229.7400000,4228.4900000,4229.3800000,55
20210507,144700,4229.4500000,4229.5200000,4228.5800000,4228.8100000,49
20210507,144800,4228.8200000,4228.9600000,4228.0900000,4228.0900000,51
20210507,144900,4228.1000000,4229.4000000,4227.9900000,4229.4000000,54
20210507,145000,4229.3300000,4230.7700000,4229.0000000,4230.3700000,53
20210507,145100,4230.3300000,4230.8500000,4229.8600000,4230.8500000,54
20210507,145200,4231.1900000,4231.3600000,4230.2500000,4230.4600000,54
20210507,145300,4230.4500000,4230.6100000,4230.0200000,4230.0600000,51
20210507,145400,4230.0200000,4230.6200000,4229.8700000,4230.5500000,51
20210507,145500,4230.5400000,4231.3600000,4230.5400000,4231.3600000,55
20210507,145600,4231.3700000,4231.3700000,4230.8700000,4231.1200000,50
20210507,145700,4231.1600000,4232.1700000,4230.9200000,4232.1700000,50
20210507,145800,4232.1800000,4232.2200000,4231.3200000,4231.4400000,54
20210507,145900,4231.4600000,4232.0100000,4231.4400000,4231.5900000,49
20210507,150000,4231.5700000,4232.9400000,4230.7000000,4232.9400000,49
20210507,150100,4232.9900000,4233.8700000,4231.9300000,4232.5100000,53
20210507,150200,4232.6000000,4232.6800000,4230.9400000,4231.5700000,54
20210507,150300,4231.5500000,4231.5500000,4230.1900000,4230.1900000,55
20210507,150400,4230.1800000,4232.1000000,4230.1000000,4232.1000000,54
20210507,150500,4232.1100000,4233.4600000,4232.1100000,4232.8200000,54
20210507,150600,4232.8800000,4233.3900000,4232.6500000,4232.6500000,55
20210507,150700,4232.6800000,4234.0400000,4232.5000000,4233.9900000,55
20210507,150800,4233.9700000,4233.9700000,4233.6500000,4233.7400000,56
20210507,150900,4233.7300000,4234.8400000,4233.7000000,4234.7500000,52
20210507,151000,4234.7300000,4234.7300000,4233.2100000,4233.2300000,52
20210507,151100,4233.2600000,4234.4400000,4233.2500000,4234.4400000,46
20210507,151200,4234.4300000,4235.1200000,4234.3000000,4235.1200000,54
20210507,151300,4235.1300000,4235.1300000,4234.3600000,4234.3800000,55
20210507,151400,4234.3200000,4235.0500000,4234.2700000,4235.0500000,53
20210507,151500,4235.0400000,4235.8900000,4235.0400000,4235.8800000,55
20210507,151600,4235.8100000,4236.7100000,4235.7700000,4236.7000000,50
20210507,151700,4236.7500000,4236.7900000,4236.4300000,4236.6100000,55
20210507,151800,4236.6200000,4236.6200000,4235.6300000,4235.8300000,54
20210507,151900,4235.9000000,4236.0800000,4235.2800000,4235.3100000,50
20210507,152000,4235.3400000,4235.6500000,4235.0100000,4235.2300000,52
20210507,152100,4235.2500000,4236.4800000,4235.2500000,4236.4600000,49
20210507,152200,4236.4300000,4237.3600000,4236.4300000,4237.3500000,53
20210507,152300,4237.3000000,4237.6800000,4237.0700000,4237.6700000,50
20210507,152400,4237.7500000,4237.7500000,4235.7900000,4235.8200000,56
20210507,152500,4235.8600000,4236.3800000,4235.4800000,4235.5500000,53
20210507,152600,4235.5600000,4235.8900000,4234.4500000,4234.5600000,54
20210507,152700,4234.6000000,4235.2300000,4234.3900000,4234.5200000,52
20210507,152800,4234.5900000,4235.1500000,4234.5000000,4234.7400000,50
20210507,152900,4234.7800000,4235.8800000,4234.7800000,4235.7200000,52
20210507,153000,4235.7900000,4237.7400000,4234.5100000,4234.7800000,57
20210507,153100,4234.7000000,4235.8100000,4234.6900000,4235.4400000,57
20210507,153200,4235.6200000,4236.4900000,4235.6100000,4236.3300000,55
20210507,153300,4236.2400000,4236.5400000,4235.7600000,4236.5400000,56
20210507,153400,4236.5500000,4236.9800000,4235.6200000,4235.7200000,53
20210507,153500,4235.6600000,4235.7600000,4234.9000000,4235.1000000,48
20210507,153600,4235.3200000,4236.3800000,4235.3200000,4236.2900000,58
20210507,153700,4236.2600000,4237.0000000,4236.2400000,4236.5900000,55
20210507,153800,4236.5700000,4236.6300000,4234.0000000,4234.0300000,57
20210507,153900,4234.0000000,4234.9100000,4233.6500000,4234.8100000,54
20210507,154000,4234.8300000,4235.9100000,4234.8000000,4235.5100000,57
20210507,154100,4235.4800000,4235.4800000,4233.9700000,4234.3000000,57
